 100, 17, 5
 284, 98, 5
 174, 59, 35
 144, 180, 5
 168, 104, 5
 119, 188, 5
 217, 204, 5
 264, 142, 5
 286, 177, 5
 187, 72, 35
 190, 181, 5
 233, 44, 35
 112, 38, 135
 228, 30, 125
 289, 37, 5
 15, 175, 5
 37, 86, 5
 81, 17, 5
 46, 170, 5
 56, 158, 5
 253, 209, 5
 168, 123, 135
 241, 161, 125
 168, 70, 35
 180, 63, 5
 276, 149, 5
 40, 200, 5
 215, 132, 45
 41, 120, 5
 2, 37, 5
 126, 145, 5
 269, 208, 5
 153, 80, 135
 39, 152, 5
 212, 64, 135
 270, 53, 5
 241, 87, 5
 64, 21, 5
 104, 161, 135
 83, 90, 5
 3, 162, 5
 133, 75, 5
 192, 79, 35
 112, 60, 45
 39, 122, 5
 58, 160, 5
 253, 120, 5
 95, 197, 5
 201, 127, 35
 95, 208, 5
 251, 48, 5
 74, 63, 135
 217, 114, 135
 66, 209, 5
 72, 158, 5
 169, 93, 35
 273, 100, 5
 206, 145, 5
 69, 44, 35
 196, 135, 45
 171, 132, 5
 20, 139, 5
 116, 93, 5
 21, 183, 5
 139, 29, 5
 58, 26, 5
 288, 10, 5
 276, 54, 5
 27, 126, 5
 41, 107, 5
 207, 125, 5
 189, 116, 125
 14, 69, 5
 240, 42, 35
 217, 165, 125
 57, 17, 5
 251, 127, 5
 151, 0, 5
 242, 14, 5
 160, 78, 135
 12, 119, 5
 68, 187, 5
 104, 196, 55
 86, 136, 135
 142, 141, 135
 145, 163, 135
 273, 202, 5
 176, 0, 5
 88, 113, 5
 14, 11, 5
 178, 145, 5
 86, 126, 5
 141, 111, 35
 187, 208, 5
 22, 69, 5
 13, 62, 5
 247, 155, 135
 120, 127, 5
 169, 95, 35
 202, 52, 135
 272, 40, 5
 75, 31, 135
 21, 4, 5
 230, 48, 5
 75, 200, 5
 139, 31, 5
 45, 167, 5
 100, 20, 135
 48, 210, 5
 177, 17, 5
 267, 137, 5
 184, 98, 135
 213, 130, 45
 2, 73, 5
 279, 140, 5
 253, 192, 5
 160, 200, 35
 282, 89, 5
 219, 122, 45
 288, 2, 5
 250, 55, 5
 98, 30, 135
 205, 93, 35
 296, 88, 5
 156, 5, 5
 131, 207, 5
 277, 116, 5
 283, 24, 5
 222, 114, 135
 57, 144, 135
 245, 170, 5
 280, 76, 5
 164, 55, 135
 152, 126, 135
 248, 200, 5
 274, 140, 5
 165, 51, 135
 229, 143, 5
 226, 176, 35
 121, 125, 135
 218, 60, 135
 126, 25, 5
 200, 7, 45
 136, 61, 135
 202, 128, 35
 147, 74, 35
 64, 139, 135
 1, 74, 5
 167, 113, 125
 261, 119, 5
 224, 0, 5
 212, 107, 35
 171, 47, 135
 220, 46, 45
 156, 186, 35
 117, 35, 35
 196, 173, 5
 56, 19, 5
 249, 200, 5
 234, 96, 35
 66, 167, 5
 244, 131, 135
 169, 62, 135
 170, 0, 5
 132, 22, 5
 144, 174, 5
 282, 127, 5
 7, 141, 5
 237, 66, 5
 290, 84, 5
 163, 117, 35
 279, 139, 5
 1, 196, 5
 122, 127, 5
 152, 24, 5
 274, 150, 5
 164, 122, 35
 253, 184, 5
 21, 81, 5
 71, 117, 5
 79, 198, 5
 151, 89, 5
 203, 192, 5
 84, 135, 135
 263, 39, 5
 271, 146, 5
 238, 105, 5
 232, 199, 5
 243, 86, 125
 217, 159, 35
 51, 53, 45
 267, 15, 5
 150, 22, 5
 201, 106, 35
 46, 142, 5
 30, 144, 5
 109, 112, 5
 19, 125, 5
 34, 47, 5
 154, 194, 5
 38, 53, 5
 99, 183, 55
 269, 23, 5
 6, 88, 5
 79, 94, 5
 233, 60, 5
 99, 158, 135
 229, 33, 35
 201, 203, 5
 200, 32, 5
 94, 124, 5
 12, 24, 5
 208, 120, 135
 259, 191, 5
 168, 196, 35
 27, 67, 5
 178, 3, 5
 63, 141, 5
 277, 179, 5
 10, 168, 5
 208, 167, 5
 121, 107, 5
 138, 29, 5
 36, 204, 5
 23, 200, 5
 206, 188, 5
 274, 66, 5
 68, 52, 45
 129, 146, 35
 211, 116, 135
 166, 107, 5
 57, 124, 5
 259, 82, 5
 145, 105, 5
 86, 28, 135
 23, 48, 5
 105, 111, 5
 146, 34, 5
 69, 24, 5
 3, 197, 5
 170, 144, 45
 21, 187, 5
 28, 63, 5
 276, 28, 5
 97, 179, 55
 0, 181, 5
 54, 15, 5
 200, 201, 5
 238, 27, 5
 153, 175, 135
 202, 90, 135
 233, 203, 5
 20, 188, 5
 117, 155, 135
 22, 100, 5
 98, 208, 5
 108, 29, 135
 75, 86, 5
 269, 128, 5
 96, 49, 45
 122, 36, 135
 123, 109, 5
 41, 57, 5
 11, 75, 5
 198, 138, 45
 44, 41, 5
 115, 96, 5
 142, 133, 5
 88, 130, 5
 211, 54, 135
 237, 136, 135
 281, 145, 5
 186, 113, 125
 179, 190, 5
 294, 95, 5
 185, 75, 35
 156, 108, 5
 245, 194, 5
 291, 68, 5
 198, 24, 135
 231, 147, 5
 90, 204, 5
 47, 80, 5
 158, 58, 5
 9, 99, 5
 35, 42, 5
 61, 180, 125
 101, 35, 135
 161, 2, 5
 222, 47, 45
 33, 76, 5
 163, 183, 5
 164, 105, 5
 131, 128, 135
 243, 54, 5
 66, 21, 5
 274, 0, 5
 285, 119, 5
 106, 37, 135
 238, 3, 5
 190, 97, 135
 228, 32, 125
 57, 37, 5
 93, 133, 135
 148, 47, 135
 218, 87, 135
 13, 68, 5
 38, 147, 5
 146, 118, 35
 66, 44, 45
 164, 59, 135
 129, 53, 135
 147, 115, 35
 252, 157, 5
 284, 180, 5
 243, 174, 5
 256, 199, 5
 118, 90, 5
 278, 202, 5
 116, 70, 45
 142, 162, 135
 46, 208, 5
 252, 112, 5
 133, 86, 5
 145, 37, 5
 240, 202, 5
 49, 56, 5
 140, 120, 35
 224, 189, 5
 77, 128, 5
 135, 47, 135
 174, 72, 35
 176, 53, 5
 66, 71, 135
 11, 90, 5
 281, 75, 5
 295, 126, 5
 203, 21, 135
 231, 71, 5
 210, 193, 5
 138, 86, 35
 75, 13, 5
 246, 177, 5
 97, 121, 35
 278, 59, 5
 174, 2, 5
 149, 124, 125
 204, 180, 135
 194, 4, 5
 211, 120, 135
 136, 44, 125
 292, 105, 5
 37, 74, 5
 24, 162, 5
 58, 43, 45
 276, 104, 5
 197, 11, 45
 216, 81, 135
 275, 175, 5
 67, 45, 45
 155, 208, 5
 197, 77, 125
 28, 173, 5
 158, 97, 5
 121, 31, 5
 288, 32, 5
 218, 47, 45
 71, 9, 5
 291, 70, 5
 184, 113, 125
 8, 113, 5
 291, 116, 5
 109, 210, 5
 130, 142, 85
 162, 119, 35
 281, 70, 5
 121, 153, 135
 276, 39, 5
 264, 18, 5
 295, 143, 5
 233, 189, 5
 271, 160, 5
 199, 31, 35
 33, 119, 5
 34, 72, 5
 77, 46, 135
 162, 138, 135
 35, 56, 5
 71, 10, 5
 148, 43, 135
 225, 137, 5
 16, 193, 5
 157, 198, 5
 259, 206, 5
 102, 127, 135
 217, 184, 5
 107, 67, 135
 212, 58, 135
 90, 165, 5
 16, 99, 5
 217, 109, 135
 290, 153, 5
 191, 88, 125
 189, 131, 5
 142, 24, 5
 63, 167, 5
 188, 63, 35
 148, 131, 135
 224, 69, 35
 121, 47, 135
 79, 61, 135
 290, 82, 5
 87, 191, 135
 2, 108, 5
 236, 179, 5
 246, 93, 35
 234, 156, 135
 188, 161, 135
 57, 95, 135
 150, 169, 5
 109, 12, 5
 125, 11, 5
 158, 209, 5
 278, 192, 5
 100, 109, 5
 166, 52, 135
 58, 169, 5
 59, 64, 125
 208, 204, 5
 150, 136, 5
 236, 134, 135
 194, 43, 125
 240, 69, 135
 191, 95, 135
 34, 35, 5
 178, 102, 135
 46, 134, 5
 160, 153, 5
 226, 97, 125
 297, 94, 5
 23, 40, 5
 239, 113, 35
 234, 168, 125
 251, 52, 5
 294, 27, 5
 70, 198, 5
 272, 189, 5
 82, 169, 55
 105, 84, 45
 15, 117, 5
 233, 156, 135
 213, 134, 45
 147, 50, 135
 215, 34, 45
 119, 3, 5
 120, 89, 5
 130, 139, 35
 120, 68, 5
 183, 93, 35
 73, 55, 135
 5, 129, 5
 186, 79, 35
 276, 142, 5
 251, 13, 5
 215, 198, 5
 179, 72, 125
 131, 179, 5
 225, 112, 5
 136, 54, 135
 268, 88, 5
 229, 31, 35
 66, 151, 135
 55, 104, 135
 215, 56, 135
 145, 64, 5
 177, 13, 5
 222, 108, 5
 250, 32, 5
 121, 151, 135
 187, 157, 135
 169, 168, 5
 203, 203, 5
 137, 90, 35
 142, 12, 5
 137, 79, 5
 54, 142, 135
 162, 40, 135
 272, 81, 5
 48, 121, 5
 29, 70, 5
 133, 85, 5
 128, 73, 5
 178, 7, 45
 24, 34, 5
 153, 153, 135
 75, 24, 5
 102, 73, 45
 182, 40, 135
 194, 146, 135
 274, 199, 5
 146, 3, 5
 272, 162, 5
 119, 194, 5
 204, 189, 105
 281, 206, 5
 93, 197, 85
 251, 166, 5
 225, 183, 5
 110, 72, 45
 212, 199, 5
 213, 118, 135
 36, 164, 5
 165, 97, 5
 200, 167, 5
 99, 60, 5
 300, 102, 5
 222, 189, 5
 86, 207, 5
 97, 154, 135
 229, 79, 35
 154, 75, 135
 107, 68, 45
 225, 143, 5
 47, 32, 5
 54, 167, 5
 196, 124, 135
 96, 103, 5
 167, 88, 35
 9, 44, 5
 222, 38, 45
 11, 78, 5
 178, 116, 125
 89, 155, 135
 115, 99, 5
 265, 172, 5
 116, 32, 35
 168, 7, 5
 152, 0, 5
 67, 151, 135
 220, 16, 5
 105, 110, 5
 241, 21, 5
 292, 157, 5
 35, 136, 5
 133, 118, 125
 260, 182, 5
 300, 180, 5
 106, 120, 135
 165, 163, 5
 57, 65, 5
 164, 194, 35
 214, 69, 135
 268, 162, 5
 287, 149, 5
 143, 23, 5
 264, 130, 5
 108, 159, 135
 15, 122, 5
 206, 22, 135
 165, 2, 5
 144, 15, 5
 137, 201, 55
 75, 158, 5
 294, 138, 5
 195, 93, 135
 147, 67, 5
 89, 200, 5
 68, 19, 5
 3, 106, 5
 15, 53, 5
 132, 130, 135
 11, 14, 5
 8, 185, 5
 181, 19, 5
 98, 199, 55
 44, 66, 5
 41, 82, 5
 180, 126, 135
 238, 83, 5
 228, 125, 135
 152, 20, 5
 17, 55, 5
 98, 206, 5
 77, 135, 35
 6, 125, 5
 203, 209, 5
 263, 97, 5
 254, 199, 5
 267, 20, 5
 136, 158, 5
 54, 163, 5
 177, 203, 5
 79, 207, 5
 195, 60, 35
 172, 47, 135
 96, 40, 45
 210, 146, 5
 143, 160, 135
 154, 47, 135
 163, 119, 35
 90, 145, 135
 246, 65, 5
 138, 150, 135
 140, 27, 5
 153, 38, 135
 194, 3, 5
 26, 117, 5
 212, 94, 35
 122, 80, 5
 255, 155, 5
 191, 165, 135
 66, 176, 5
 279, 97, 5
 62, 44, 45
 65, 83, 5
 77, 195, 5
 296, 62, 5
 230, 7, 5
 12, 7, 5
 78, 20, 5
 191, 201, 135
 59, 95, 135
 27, 55, 5
 286, 120, 5
 167, 68, 135
 35, 94, 5
 267, 60, 5
 80, 127, 5
 99, 36, 45
 46, 81, 5
 221, 194, 5
 81, 191, 135
 231, 81, 5
 142, 124, 5
 59, 134, 125
 252, 176, 5
 123, 76, 5
 93, 183, 35
 49, 36, 5
 68, 43, 45
 278, 135, 5
 89, 209, 5
 156, 118, 35
 198, 131, 45
 210, 97, 125
 266, 208, 5
 118, 11, 5
 83, 21, 5
 125, 98, 5
 110, 31, 135
 225, 123, 135
 17, 66, 5
 17, 111, 5
 268, 18, 5
 171, 130, 35
 155, 43, 135
 95, 77, 45
 127, 89, 5
 258, 59, 5
 64, 184, 5
 146, 92, 5
 272, 142, 5
 255, 183, 5
 83, 66, 135
 298, 103, 5
 72, 164, 5
 182, 65, 5
 31, 97, 5
 122, 170, 35
 33, 206, 5
 273, 5, 5
 245, 109, 5
 123, 46, 135
 203, 19, 45
 174, 209, 5
 84, 121, 35
 94, 129, 135
 255, 124, 5
 197, 144, 135
 134, 98, 5
 258, 141, 5
 213, 104, 135
 217, 88, 135
 181, 125, 135
 1, 168, 5
 132, 120, 5
 70, 117, 5
 75, 169, 5
 20, 114, 5
 246, 78, 125
 7, 96, 5
 21, 13, 5
 211, 177, 5
 93, 4, 5
 118, 56, 35
 60, 43, 45
 67, 209, 5
 207, 85, 135
 169, 99, 35
 30, 6, 5
 97, 40, 45
 5, 46, 5
 173, 47, 135
 0, 129, 5
 14, 28, 5
 190, 116, 125
 208, 119, 135
 264, 31, 5
 288, 178, 5
 100, 135, 5
 195, 81, 135
 274, 180, 5
 259, 53, 5
 83, 166, 5
 134, 75, 5
 123, 138, 135
 116, 41, 135
 60, 61, 45
 83, 87, 5
 176, 84, 35
 41, 41, 5
 111, 177, 135
 99, 31, 135
 269, 110, 5
 106, 103, 5
 84, 152, 5
 194, 204, 135
 102, 168, 55
 2, 22, 5
 7, 115, 5
 175, 94, 35
 250, 147, 5
 248, 164, 125
 300, 187, 5
 174, 103, 135
 19, 167, 5
 292, 124, 5
 99, 10, 5
 96, 104, 5
 221, 107, 5
 145, 181, 5
 34, 184, 5
 122, 57, 135
 9, 192, 5
 89, 204, 5
 216, 157, 135
 276, 90, 5
 56, 202, 5
 255, 171, 5
 214, 106, 35
 0, 3, 5
 214, 101, 135
 168, 110, 125
 257, 208, 5
 120, 105, 5
 261, 25, 5
 179, 203, 5
 137, 184, 55
 38, 133, 5
 244, 191, 5
 43, 85, 5
 256, 13, 5
 94, 204, 5
 151, 94, 5
 76, 14, 5
 110, 159, 135
 204, 199, 5
 67, 115, 135
 111, 155, 5
 184, 125, 135
 48, 181, 5
 191, 199, 135
 161, 44, 135
 119, 23, 5
 116, 169, 35
 271, 184, 5
 72, 13, 5
 255, 122, 5
 255, 133, 5
 297, 26, 5
 108, 39, 135
 190, 186, 135
 295, 5, 5
 12, 9, 5
 19, 188, 5
 192, 44, 5
 51, 19, 5
 31, 108, 5
 117, 137, 5
 87, 12, 135
 81, 101, 5
 253, 182, 5
 35, 11, 5
 119, 18, 5
 149, 129, 135
 16, 127, 5
 192, 78, 35
 28, 4, 5
 295, 93, 5
 10, 107, 5
 257, 136, 5
 271, 209, 5
 248, 85, 125
 254, 152, 5
 150, 114, 35
 101, 6, 5
 23, 183, 5
 124, 38, 35
 42, 50, 5
 85, 166, 5
 43, 8, 5
 37, 192, 5
 169, 183, 5
 123, 30, 5
 234, 152, 5
 2, 188, 5
 0, 69, 5
 264, 105, 5
 43, 122, 5
 115, 198, 135
 299, 28, 5
 75, 175, 125
 188, 84, 125
 88, 198, 135
 79, 153, 5
 24, 145, 5
 53, 167, 5
 172, 139, 45
 290, 5, 5
 198, 76, 35
 229, 78, 35
 256, 45, 5
 262, 72, 5
 256, 109, 5
 297, 177, 5
 263, 185, 5
 206, 149, 5
 82, 148, 5
 198, 164, 5
 76, 120, 5
 110, 194, 5
 7, 78, 5
 130, 52, 135
 65, 12, 35
 53, 124, 35
 98, 166, 55
 219, 29, 45
 100, 196, 135
 284, 207, 5
 40, 205, 5
 263, 16, 5
 130, 7, 35
 116, 37, 135
 180, 72, 125
 243, 90, 35
 191, 113, 135
 75, 197, 5
 69, 116, 5
 285, 69, 5
 97, 112, 135
 46, 106, 5
 77, 5, 35
 220, 158, 125
 81, 121, 125
 74, 134, 35
 143, 90, 5
 217, 119, 135
 251, 163, 5
 288, 88, 5
 76, 99, 5
 39, 164, 5
 110, 55, 125
 43, 202, 5
 169, 201, 5
 160, 122, 5
 16, 44, 5
 174, 117, 135
 1, 128, 5
 138, 103, 5
 12, 32, 5
 160, 20, 5
 65, 44, 45
 168, 117, 125
 275, 163, 5
 170, 122, 135
 41, 96, 5
 155, 60, 5
 120, 151, 135
 84, 188, 135
 81, 145, 5
 279, 136, 5
 281, 181, 5
 43, 81, 5
 4, 150, 5
 125, 165, 5
 228, 144, 5
 3, 9, 5
 201, 66, 35
 134, 49, 135
 108, 33, 135
 174, 15, 5
 243, 155, 135
 211, 110, 135
 198, 81, 125
 239, 80, 5
 121, 149, 5
 153, 152, 135
 177, 101, 135
 45, 100, 5
 51, 20, 125
 23, 168, 5
 153, 177, 135
 232, 171, 125
 143, 86, 5
 119, 27, 5
 131, 143, 5
 33, 30, 5
 128, 194, 135
 23, 14, 5
 259, 141, 5
 58, 139, 125
 3, 82, 5
 247, 6, 5
 25, 157, 5
 292, 121, 5
 261, 146, 5
 61, 173, 5
 3, 111, 5
 297, 28, 5
 60, 205, 5
 111, 128, 135
 141, 0, 5
 18, 20, 5
 159, 106, 5
 216, 21, 45
 54, 122, 5
 183, 165, 5
 152, 36, 135
 292, 158, 5
 113, 122, 135
 2, 137, 5
 103, 3, 5
 255, 173, 5
 145, 140, 5
 141, 34, 5
 235, 140, 135
 203, 84, 35
 207, 76, 135
 129, 194, 135
 160, 45, 135
 54, 10, 5
 213, 202, 5
 260, 141, 5
 82, 152, 5
 182, 144, 5
 183, 72, 35
 176, 115, 135
 222, 1, 5
 67, 159, 5
 6, 66, 5
 297, 85, 5
 164, 145, 5
 2, 17, 5
 6, 101, 5
 64, 54, 45
 244, 79, 5
 181, 6, 45
 182, 29, 5
 48, 29, 5
 99, 167, 55
 223, 102, 135
 275, 69, 5
 164, 61, 135
 295, 28, 5
 279, 39, 5
 273, 8, 5
 272, 193, 5
 221, 132, 45
 28, 88, 5
 137, 103, 5
 70, 42, 45
 55, 176, 5
 215, 128, 45
 22, 184, 5
 35, 32, 5
 8, 42, 5
 70, 56, 5
 6, 181, 5
 196, 184, 135
 289, 70, 5
 69, 125, 125
 260, 165, 5
 221, 172, 125
 147, 190, 105
 3, 38, 5
 40, 80, 5
 127, 180, 135
 229, 161, 125
 212, 176, 5
 51, 155, 5
 241, 71, 5
 53, 158, 5
 67, 100, 135
 49, 82, 5
 273, 93, 5
 18, 8, 5
 170, 40, 135
 27, 70, 5
 264, 175, 5
 28, 103, 5
 1, 12, 5
 271, 147, 5
 122, 157, 135
 145, 49, 135
 264, 3, 5
 103, 166, 55
 257, 70, 5
 0, 45, 5
 222, 68, 5
 282, 69, 5
 164, 0, 5
 179, 137, 5
 94, 92, 45
 117, 7, 5
 135, 203, 135
 77, 158, 5
 290, 128, 5
 246, 123, 135
 170, 37, 135
 72, 185, 135
 93, 57, 45
 45, 15, 5
 251, 126, 5
 293, 12, 5
 186, 183, 5
 289, 116, 5
 181, 201, 5
 182, 16, 5
 95, 74, 45
 2, 57, 5
 21, 49, 5
 247, 136, 135
 94, 178, 105
 257, 134, 5
 62, 24, 5
 274, 87, 5
 12, 99, 5
 60, 7, 5
 279, 86, 5
 225, 201, 5
 25, 24, 5
 291, 87, 5
 19, 85, 5
 2, 146, 5
 154, 16, 5
 82, 37, 5
 11, 131, 5
 14, 30, 5
 221, 63, 135
 218, 51, 45
 44, 0, 5
 206, 23, 135
 117, 164, 135
 46, 63, 5
 267, 188, 5
 54, 21, 5
 97, 35, 45
 70, 53, 45
 12, 131, 5
 250, 19, 5
 10, 67, 5
 255, 197, 5
 287, 166, 5
 217, 161, 35
 120, 45, 135
 46, 14, 5
 95, 13, 5
 45, 155, 5
 197, 168, 35
 122, 29, 5
 237, 92, 35
 219, 190, 5
 34, 164, 5
 123, 190, 135
 295, 141, 5
 15, 92, 5
 37, 75, 5
 212, 154, 85
 209, 42, 45
 151, 157, 135
 128, 104, 125
 192, 62, 35
 30, 58, 5
 253, 164, 5
 74, 201, 5
 124, 135, 5
 59, 144, 35
 3, 40, 5
 217, 30, 45
 86, 63, 135
 120, 102, 5
 174, 67, 125
 259, 41, 5
 30, 125, 5
 15, 144, 5
 265, 23, 5
 139, 183, 55
 235, 37, 5
 55, 60, 5
 69, 36, 135
 284, 101, 5
 294, 84, 5
 223, 132, 45
 116, 97, 5
 251, 123, 5
 187, 201, 5
 108, 68, 45
 13, 47, 5
 109, 154, 5
 291, 28, 5
 207, 143, 5
 145, 80, 5
 1, 176, 5
 3, 54, 5
 35, 179, 5
 39, 96, 5
 260, 168, 5
 79, 155, 5
 8, 169, 5
 40, 45, 5
 205, 150, 35
 213, 164, 35
 175, 63, 5
 239, 89, 35
 164, 63, 135
 55, 28, 5
 4, 170, 5
 147, 196, 5
 100, 175, 55
 239, 119, 35
 99, 208, 5
 281, 77, 5
 289, 208, 5
 149, 186, 5
 165, 170, 5
 75, 54, 135
 25, 83, 5
 55, 83, 5
 221, 153, 135
 204, 80, 35
 201, 104, 35
 163, 198, 35
 297, 147, 5
 61, 14, 5
 288, 81, 5
 105, 69, 45
 1, 71, 5
 212, 182, 55
 13, 19, 5
 147, 23, 5
 166, 42, 135
 136, 34, 5
 9, 93, 5
 184, 205, 5
 293, 137, 5
 59, 50, 45
 263, 147, 5
 135, 134, 135
 21, 39, 5
 59, 139, 125
 197, 205, 135
 36, 200, 5
 184, 51, 5
 222, 148, 5
 53, 115, 135
 92, 110, 135
 43, 130, 5
 71, 157, 135
 76, 15, 5
 149, 118, 35
 181, 183, 5
 273, 135, 5
 276, 201, 5
 128, 16, 5
 229, 172, 125
 55, 188, 35
 248, 7, 5
 284, 147, 5
 164, 15, 5
 297, 24, 5
 121, 70, 5
 275, 107, 5
 192, 31, 135
 101, 122, 135
 40, 97, 5
 86, 22, 5
 263, 19, 5
 116, 200, 135
 150, 148, 135
 238, 94, 35
 115, 140, 135
 269, 71, 5
 19, 175, 5
 182, 24, 5
 19, 205, 5
 273, 184, 5
 202, 166, 5
 187, 8, 45
 66, 131, 125
 100, 22, 135
 298, 193, 5
 56, 75, 5
 126, 162, 5
 101, 63, 45
 293, 138, 5
 110, 158, 135
 16, 206, 5
 223, 60, 35
 52, 23, 35
 296, 108, 5
 121, 24, 5
 54, 96, 135
 160, 27, 5
 78, 178, 5
 25, 129, 5
 290, 86, 5
 229, 154, 135
 52, 8, 5
 103, 94, 5
 141, 171, 5
 0, 28, 5
 273, 187, 5
 239, 111, 5
 206, 33, 45
 16, 126, 5
 270, 185, 5
 64, 74, 135
 157, 85, 135
 168, 75, 35
 273, 33, 5
 73, 111, 5
 74, 66, 135
 288, 56, 5
 140, 114, 35
 100, 93, 5
 266, 100, 5
 87, 28, 135
 16, 135, 5
 121, 69, 5
 80, 208, 5
 84, 184, 5
 69, 110, 5
 213, 77, 135
 54, 125, 35
 300, 107, 5
 146, 97, 5
 296, 160, 5
 234, 125, 135
 210, 171, 5
 42, 81, 5
 283, 54, 5
 62, 156, 135
 46, 140, 5
 244, 132, 135
 212, 14, 5
 149, 98, 5
 23, 141, 5
 100, 154, 135
 164, 77, 135
 292, 192, 5
 232, 86, 5
 184, 196, 5
 212, 3, 5
 174, 185, 5
 38, 103, 5
 246, 89, 35
 234, 67, 5
 140, 89, 5
 291, 166, 5
 282, 108, 5
 20, 68, 5
 167, 168, 5
 31, 128, 5
 33, 107, 5
 134, 104, 5
 14, 49, 5
 141, 138, 135
 131, 202, 135
 275, 68, 5
 89, 5, 135
 125, 17, 5
 65, 62, 45
 26, 28, 5
 33, 81, 5
 18, 121, 5
 80, 31, 135
 1, 159, 5
 249, 28, 5
 135, 101, 5
 290, 191, 5
 132, 142, 5
 200, 37, 45
 137, 197, 55
 60, 179, 5
 58, 167, 105
 59, 69, 125
 237, 199, 5
 255, 179, 5
 53, 62, 5
 200, 42, 125
 72, 107, 135
 134, 2, 5
 218, 124, 45
 133, 173, 5
 113, 177, 135
 163, 61, 135
 223, 7, 5
 108, 73, 45
 284, 67, 5
 124, 28, 5
 154, 118, 5
 151, 31, 135
 299, 209, 5
 11, 196, 5
 107, 80, 45
 261, 150, 5
 51, 81, 5
 156, 167, 125
 33, 208, 5
 124, 156, 5
 98, 133, 5
 299, 200, 5
 4, 161, 5
 134, 33, 5
 137, 43, 35
 15, 142, 5
 190, 27, 135
 141, 30, 5
 100, 73, 125
 47, 165, 5
 135, 178, 5
 128, 43, 135
 262, 121, 5
 52, 199, 5
 208, 63, 135
 153, 120, 5
 149, 116, 35
 269, 99, 5
 240, 92, 35
 292, 101, 5
 19, 187, 5
 208, 46, 125
 98, 106, 5
 222, 183, 105
 271, 38, 5
 257, 49, 5
 216, 30, 45
 20, 28, 5
 4, 141, 5
 94, 91, 45
 9, 168, 5
 174, 119, 35
 170, 187, 5
 144, 116, 35
 55, 49, 45
 142, 174, 5
 167, 114, 125
 64, 170, 5
 56, 117, 5
 92, 195, 5
 53, 202, 5
 134, 82, 5
 132, 20, 5
 47, 53, 5
 62, 160, 5
 86, 155, 5
 4, 195, 5
 296, 40, 5
 64, 180, 5
 64, 187, 5
 272, 5, 5
 13, 172, 5
 79, 113, 5
 132, 136, 135
 139, 62, 135
 15, 176, 5
 87, 147, 135
 266, 133, 5
 174, 149, 5
 81, 44, 135
 265, 56, 5
 70, 75, 135
 199, 208, 5
 54, 18, 5
 61, 130, 35
 263, 66, 5
 285, 154, 5
 131, 85, 5
 255, 125, 5
 106, 164, 135
 25, 21, 5
 210, 159, 35
 26, 147, 5
 201, 11, 45
 285, 94, 5
 154, 139, 135
 243, 34, 5
 115, 18, 5
 134, 4, 5
 247, 116, 5
 236, 117, 35
 115, 10, 5
 125, 50, 135
 261, 190, 5
 235, 6, 5
 44, 134, 5
 238, 133, 135
 101, 173, 105
 280, 163, 5
 296, 103, 5
 97, 77, 45
 233, 34, 5
 63, 207, 5
 143, 4, 5
 23, 66, 5
 208, 127, 45
 47, 171, 5
 8, 37, 5
 75, 119, 5
 248, 97, 5
 7, 87, 5
 83, 58, 135
 52, 138, 135
 19, 6, 5
 259, 78, 5
 186, 55, 5
 77, 104, 5
 228, 106, 5
 46, 11, 5
 188, 166, 135
 21, 113, 5
 224, 129, 45
 7, 10, 5
 203, 8, 45
 287, 98, 5
 75, 19, 5
 171, 121, 135
 191, 172, 5
 30, 119, 5
 64, 76, 5
 82, 117, 5
 239, 86, 5
 299, 193, 5
 267, 111, 5
 206, 30, 5
 272, 149, 5
 4, 190, 5
 232, 112, 35
 18, 89, 5
 74, 68, 135
 163, 109, 5
 160, 79, 135
 54, 7, 5
 66, 145, 135
 14, 95, 5
 155, 170, 125
 151, 117, 35
 93, 140, 5
 85, 49, 5
 284, 117, 5
 217, 205, 5
 218, 139, 5
 210, 144, 5
 26, 201, 5
 78, 79, 135
 163, 130, 135
 46, 88, 5
 45, 13, 5
 78, 118, 5
 138, 127, 5
 1, 23, 5
 210, 128, 45
 24, 118, 5
 149, 180, 5
 271, 29, 5
 204, 27, 135
 176, 150, 5
 238, 192, 5
 201, 125, 125
 217, 112, 135
 8, 196, 5
 193, 146, 135
 149, 8, 5
 220, 0, 5
 57, 141, 135
 112, 137, 135
 242, 101, 5
 9, 33, 5
 33, 26, 5
 185, 146, 5
 77, 106, 5
 72, 44, 45
 25, 80, 5
 67, 5, 5
 202, 108, 135
 208, 15, 5
 148, 174, 135
 127, 76, 5
 178, 205, 5
 169, 192, 5
 256, 138, 5
 196, 4, 5
 117, 209, 5
 31, 140, 5
 271, 19, 5
 138, 61, 135
 90, 111, 5
 31, 28, 5
 105, 166, 55
 113, 38, 135
 26, 84, 5
 40, 191, 5
 41, 87, 5
 66, 117, 135
 129, 160, 135
 216, 96, 125
 293, 152, 5
 75, 20, 5
 18, 12, 5
 62, 102, 135
 139, 128, 5
 274, 78, 5
 54, 37, 5
 87, 124, 5
 52, 1, 5
 78, 198, 5
 30, 93, 5
 152, 42, 135
 77, 117, 5
 10, 139, 5
 192, 117, 125
 41, 148, 5
 54, 189, 35
 116, 78, 45
 119, 53, 135
 249, 107, 5
 16, 202, 5
 145, 101, 5
 61, 194, 35
 36, 64, 5
 134, 41, 125
 24, 0, 5
 181, 3, 5
 7, 118, 5
 130, 50, 135
